,CaptureID,SpeciesTree,StationID,Clase,Orden,SpeciesID,Sex,Individuals,Date,Time,Image1,DayNight
926,5653,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,4,07/06/2014,07:47:04,Posa1_20140607_074704.jpg,Day
927,5654,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,3,07/06/2014,07:47:14,Posa1_20140607_074714.jpg,Day
928,5655,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,1,07/06/2014,07:47:43,Posa1_20140607_074743.jpg,Day
929,5656,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,1,07/06/2014,07:48:06,Posa1_20140607_074806.jpg,Day
930,5676,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,3,08/06/2014,13:43:14,Posa1_20140608_134314.jpg,Day
931,5677,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,3,08/06/2014,13:43:25,Posa1_20140608_134325.jpg,Day
932,5678,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,3,08/06/2014,13:43:33,Posa1_20140608_134333.jpg,Day
933,5679,Pouteria sapota,Posa1,Mammals,Carnivora,Nasua narica,unknown,2,08/06/2014,13:47:08,Posa1_20140608_134708.jpg,Day
934,5665,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,08/06/2014,02:24:59,Posa1_20140608_022459.jpg,Night
935,5687,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,11/06/2014,06:19:51,Posa1_20140611_061951.jpg,Day
936,5691,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,11/06/2014,23:29:34,Posa1_20140611_232934.jpg,Night
937,5692,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,11/06/2014,23:29:43,Posa1_20140611_232943.jpg,Night
938,5698,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,14/06/2014,23:04:05,Posa1_20140614_230405.jpg,Night
939,5707,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,16/06/2014,20:28:25,Posa1_20140616_202825.jpg,Night
940,5715,Pouteria sapota,Posa1,Mammals,Didelphimorphia,Philander opossum,unknown,1,18/06/2014,21:04:02,Posa1_20140618_210402.jpg,Night
941,5737,Pouteria sapota,Posa1,Mammals,Carnivora,Procyon lotor,unknown,1,22/06/2014,00:12:41,Posa1_20140622_001241.jpg,Night
942,5719,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:18:54,Posa1_20140621_051854.jpg,Night
943,5720,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:19:04,Posa1_20140621_051904.jpg,Night
944,5721,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:19:49,Posa1_20140621_051949.jpg,Night
945,5722,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:19:58,Posa1_20140621_051958.jpg,Night
946,5723,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:20:08,Posa1_20140621_052008.jpg,Night
947,5724,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:20:48,Posa1_20140621_052048.jpg,Night
948,5725,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:20:58,Posa1_20140621_052058.jpg,Night
949,5726,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:21:08,Posa1_20140621_052108.jpg,Night
950,5727,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:21:18,Posa1_20140621_052118.jpg,Night
951,5728,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:21:28,Posa1_20140621_052128.jpg,Night
952,5729,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:21:38,Posa1_20140621_052138.jpg,Night
953,5730,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:26:38,Posa1_20140621_052638.jpg,Night
954,5731,Pouteria sapota,Posa1,Mammals,Perissodactyla,Tapirus bairdii,unknown,1,21/06/2014,05:27:04,Posa1_20140621_052704.jpg,Night
955,4669,Pouteria sapota,Posa2,Mammals,Carnivora,Conepatus semistriatus,unknown,1,03/08/2014,06:33:49,POsa2_20140803_063349.jpg,Day
956,4615,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,28/07/2014,04:45:38,POsa2_20140728_044538.jpg,Night
957,4616,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,28/07/2014,04:45:42,POsa2_20140728_044542.jpg,Night
958,4617,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,28/07/2014,04:45:47,POsa2_20140728_044547.jpg,Night
959,4644,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,30/07/2014,22:53:11,POsa2_20140730_225311.jpg,Night
960,4645,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,30/07/2014,22:53:15,POsa2_20140730_225315.jpg,Night
961,4646,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,30/07/2014,22:53:18,POsa2_20140730_225318.jpg,Night
962,4647,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,30/07/2014,22:53:33,POsa2_20140730_225333.jpg,Night
963,4648,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,30/07/2014,22:53:41,POsa2_20140730_225341.jpg,Night
964,4658,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,02:22:42,POsa2_20140802_022242.jpg,Night
965,4659,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,02:22:46,POsa2_20140802_022246.jpg,Night
966,4660,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,02:22:51,POsa2_20140802_022251.jpg,Night
967,4661,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,03:47:46,POsa2_20140802_034746.jpg,Night
968,4662,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,03:47:50,POsa2_20140802_034750.jpg,Night
969,4663,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,03:47:55,POsa2_20140802_034755.jpg,Night
970,4664,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,03:48:06,POsa2_20140802_034806.jpg,Night
971,4665,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,03:48:10,POsa2_20140802_034810.jpg,Night
972,4666,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,04:39:57,POsa2_20140802_043957.jpg,Night
973,4667,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,04:40:01,POsa2_20140802_044001.jpg,Night
974,4668,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,02/08/2014,04:40:05,POsa2_20140802_044005.jpg,Night
975,4756,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,05/08/2014,04:22:11,POsa2_20140805_042211.jpg,Night
976,4757,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,05/08/2014,04:22:15,POsa2_20140805_042215.jpg,Night
977,4758,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,05/08/2014,04:22:20,POsa2_20140805_042220.jpg,Night
978,5014,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,09/08/2014,05:10:13,POsa2_20140809_051013.jpg,Night
979,5015,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,2,09/08/2014,05:29:12,POsa2_20140809_052912.jpg,Night
980,5016,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,2,09/08/2014,05:29:16,POsa2_20140809_052916.jpg,Night
981,5017,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,2,09/08/2014,05:29:20,POsa2_20140809_052920.jpg,Night
982,5018,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,09/08/2014,05:50:19,POsa2_20140809_055019.jpg,Night
983,5019,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,09/08/2014,05:50:23,POsa2_20140809_055023.jpg,Night
984,5020,Pouteria sapota,Posa2,Mammals,Rodentia,Cuniculus paca,unknown,1,09/08/2014,05:50:27,POsa2_20140809_055027.jpg,Night
985,4568,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,08:20:41,POsa2_20140725_082041.jpg,Day
986,4569,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,08:50:24,POsa2_20140725_085024.jpg,Day
987,4570,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,08:50:28,POsa2_20140725_085028.jpg,Day
988,4571,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,08:50:31,POsa2_20140725_085031.jpg,Day
989,4572,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,09:17:04,POsa2_20140725_091704.jpg,Day
990,4573,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,09:24:42,POsa2_20140725_092442.jpg,Day
991,4574,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,09:24:45,POsa2_20140725_092445.jpg,Day
992,4575,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,09:24:49,POsa2_20140725_092449.jpg,Day
993,4576,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,15:31:26,POsa2_20140725_153126.jpg,Day
994,4577,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,15:31:29,POsa2_20140725_153129.jpg,Day
995,4578,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,15:31:32,POsa2_20140725_153132.jpg,Day
996,4579,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,15:31:43,POsa2_20140725_153143.jpg,Day
997,4580,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,15:44:54,POsa2_20140725_154454.jpg,Day
998,4581,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,25/07/2014,15:45:28,POsa2_20140725_154528.jpg,Day
999,4618,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,28/07/2014,07:03:59,POsa2_20140728_070359.jpg,Day
1000,4619,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,28/07/2014,07:04:03,POsa2_20140728_070403.jpg,Day
1001,4620,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,28/07/2014,07:04:07,POsa2_20140728_070407.jpg,Day
1002,4651,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,01/08/2014,08:37:28,POsa2_20140801_083728.jpg,Day
1003,4652,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,01/08/2014,08:37:31,POsa2_20140801_083731.jpg,Day
1004,4653,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,01/08/2014,08:37:33,POsa2_20140801_083733.jpg,Day
1005,4654,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,01/08/2014,08:38:05,POsa2_20140801_083805.jpg,Day
1006,4657,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,01/08/2014,16:50:56,POsa2_20140801_165056.jpg,Day
1007,4789,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:24:25,POsa2_20140805_132425.jpg,Day
1008,4790,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:24:28,POsa2_20140805_132428.jpg,Day
1009,4791,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:24:30,POsa2_20140805_132430.jpg,Day
1010,4792,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:24:48,POsa2_20140805_132448.jpg,Day
1011,4793,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:24:51,POsa2_20140805_132451.jpg,Day
1012,4794,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:24:54,POsa2_20140805_132454.jpg,Day
1013,4795,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,05/08/2014,13:25:28,POsa2_20140805_132528.jpg,Day
1014,4871,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,06/08/2014,11:30:33,POsa2_20140806_113033.jpg,Day
1015,4872,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,06/08/2014,11:30:35,POsa2_20140806_113035.jpg,Day
1016,4873,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,06/08/2014,11:30:38,POsa2_20140806_113038.jpg,Day
1017,4874,Pouteria sapota,Posa2,Mammals,Rodentia,Dasyprocta punctata,unknown,1,06/08/2014,18:11:02,POsa2_20140806_181102.jpg,Day
1018,4649,Pouteria sapota,Posa2,Mammals,Didelphimorphia,Didelphis marsupialis,unknown,1,31/07/2014,23:59:55,POsa2_20140731_235955.jpg,Night
1019,4650,Pouteria sapota,Posa2,Mammals,Didelphimorphia,Didelphis marsupialis,unknown,1,01/08/2014,00:01:10,POsa2_20140801_000110.jpg,Night
1020,4582,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,07:06:19,POsa2_20140726_070619.jpg,Day
1021,4583,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,07:06:22,POsa2_20140726_070622.jpg,Day
1022,4584,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,07:19:42,POsa2_20140726_071942.jpg,Day
1023,4585,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,15:14:08,POsa2_20140726_151408.jpg,Day
1024,4586,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,15:14:11,POsa2_20140726_151411.jpg,Day
1025,4587,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,15:14:14,POsa2_20140726_151414.jpg,Day
1026,4588,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,15:14:29,POsa2_20140726_151429.jpg,Day
1027,4590,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,26/07/2014,15:14:35,POsa2_20140726_151435.jpg,Day
1028,4591,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,27/07/2014,12:07:50,POsa2_20140727_120750.jpg,Day
1029,4592,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,27/07/2014,12:10:08,POsa2_20140727_121008.jpg,Day
1030,4593,Pouteria sapota,Posa2,Mammals,Carnivora,Eira barbara,unknown,1,27/07/2014,12:10:10,POsa2_20140727_121010.jpg,Day
1031,4567,Pouteria sapota,Posa2,Mammals,Artiodactyla,Mazama temama,unknown,1,25/07/2014,06:31:25,POsa2_20140725_063125.jpg,Day
1032,4624,Pouteria sapota,Posa2,Mammals,Artiodactyla,Mazama temama,unknown,1,29/07/2014,06:14:37,POsa2_20140729_061437.jpg,Day
1033,4670,Pouteria sapota,Posa2,Mammals,Artiodactyla,Mazama temama,unknown,1,03/08/2014,06:34:07,POsa2_20140803_063407.jpg,Day
1034,4594,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:28:25,POsa2_20140727_162825.jpg,Day
1035,4595,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:28:28,POsa2_20140727_162828.jpg,Day
1036,4596,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:28:31,POsa2_20140727_162831.jpg,Day
1037,4597,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:58:56,POsa2_20140727_165856.jpg,Day
1038,4598,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:58:59,POsa2_20140727_165859.jpg,Day
1039,4599,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:59:02,POsa2_20140727_165902.jpg,Day
1040,4600,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:59:47,POsa2_20140727_165947.jpg,Day
1041,4601,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:59:50,POsa2_20140727_165950.jpg,Day
1042,4602,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,16:59:53,POsa2_20140727_165953.jpg,Day
1043,4603,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,17:00:34,POsa2_20140727_170034.jpg,Day
1044,4604,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,17:00:37,POsa2_20140727_170037.jpg,Day
1045,4605,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,17:00:40,POsa2_20140727_170040.jpg,Day
1046,4606,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,17:00:50,POsa2_20140727_170050.jpg,Day
1047,4607,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,17:00:53,POsa2_20140727_170053.jpg,Day
1048,4608,Pouteria sapota,Posa2,Mammals,Carnivora,Nasua narica,unknown,1,27/07/2014,17:00:56,POsa2_20140727_170056.jpg,Day
1049,4625,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,29/07/2014,11:14:16,POsa2_20140729_111416.jpg,Day
1050,4638,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,30/07/2014,13:10:36,POsa2_20140730_131036.jpg,Day
1051,4639,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,30/07/2014,13:10:39,POsa2_20140730_131039.jpg,Day
1052,4640,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,30/07/2014,13:10:42,POsa2_20140730_131042.jpg,Day
1053,4641,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,30/07/2014,16:39:05,POsa2_20140730_163905.jpg,Day
1054,4642,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,30/07/2014,16:39:08,POsa2_20140730_163908.jpg,Day
1055,4643,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,30/07/2014,16:39:11,POsa2_20140730_163911.jpg,Day
1056,4655,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,01/08/2014,14:42:44,POsa2_20140801_144244.jpg,Day
1057,4656,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,01/08/2014,14:42:47,POsa2_20140801_144247.jpg,Day
1058,4671,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,3,03/08/2014,17:38:37,POsa2_20140803_173837.jpg,Day
1059,4672,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,3,03/08/2014,17:38:41,POsa2_20140803_173841.jpg,Day
1060,4673,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,3,03/08/2014,17:38:44,POsa2_20140803_173844.jpg,Day
1061,4674,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,3,03/08/2014,17:39:07,POsa2_20140803_173907.jpg,Day
1062,4675,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,3,03/08/2014,17:39:10,POsa2_20140803_173910.jpg,Day
1063,4676,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,3,03/08/2014,17:39:13,POsa2_20140803_173913.jpg,Day
1064,4677,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:44:55,POsa2_20140803_174455.jpg,Day
1065,4678,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:44:58,POsa2_20140803_174458.jpg,Day
1066,4679,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:02,POsa2_20140803_174502.jpg,Day
1067,4680,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:13,POsa2_20140803_174513.jpg,Day
1068,4681,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:16,POsa2_20140803_174516.jpg,Day
1069,4682,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:20,POsa2_20140803_174520.jpg,Day
1070,4683,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:30,POsa2_20140803_174530.jpg,Day
1071,4684,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:33,POsa2_20140803_174533.jpg,Day
1072,4685,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,03/08/2014,17:45:36,POsa2_20140803_174536.jpg,Day
1073,4686,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,03/08/2014,17:49:39,POsa2_20140803_174939.jpg,Day
1074,4687,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,10:11:16,POsa2_20140804_101116.jpg,Day
1075,4688,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,12:14:15,POsa2_20140804_121415.jpg,Day
1076,4689,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,12:23:47,POsa2_20140804_122347.jpg,Day
1077,4690,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,12:26:39,POsa2_20140804_122639.jpg,Day
1078,4691,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,12:26:42,POsa2_20140804_122642.jpg,Day
1079,4692,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,12:26:45,POsa2_20140804_122645.jpg,Day
1080,4693,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,04/08/2014,17:51:06,POsa2_20140804_175106.jpg,Day
1081,4694,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,04/08/2014,17:51:10,POsa2_20140804_175110.jpg,Day
1082,4695,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,2,04/08/2014,17:51:13,POsa2_20140804_175113.jpg,Day
1083,4696,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:51:45,POsa2_20140804_175145.jpg,Day
1084,4697,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:51:48,POsa2_20140804_175148.jpg,Day
1085,4698,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:51:52,POsa2_20140804_175152.jpg,Day
1086,4699,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:52:14,POsa2_20140804_175214.jpg,Day
1087,4700,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:52:17,POsa2_20140804_175217.jpg,Day
1088,4701,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:52:21,POsa2_20140804_175221.jpg,Day
1089,4702,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:52:35,POsa2_20140804_175235.jpg,Day
1090,4703,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:52:38,POsa2_20140804_175238.jpg,Day
1091,4704,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:52:41,POsa2_20140804_175241.jpg,Day
1092,4705,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:53:49,POsa2_20140804_175349.jpg,Day
1093,4706,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:53:52,POsa2_20140804_175352.jpg,Day
1094,4707,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:53:55,POsa2_20140804_175355.jpg,Day
1095,4708,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:54:07,POsa2_20140804_175407.jpg,Day
1096,4709,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:54:11,POsa2_20140804_175411.jpg,Day
1097,4710,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:54:14,POsa2_20140804_175414.jpg,Day
1098,4711,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:54:59,POsa2_20140804_175459.jpg,Day
1099,4712,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:55:02,POsa2_20140804_175502.jpg,Day
1100,4713,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:55:05,POsa2_20140804_175505.jpg,Day
1101,4714,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:55:19,POsa2_20140804_175519.jpg,Day
1102,4715,Pouteria sapota,Posa2,Mammals,Artiodactyla,Pecari tajacu,unknown,1,04/08/2014,17:55:22,POsa2_20140804_175522.jpg,Day
